0.16174	-158.335	81.47283
0.16205	-158.324	81.47849
0.16235	-158.189	81.54802
0.16296	-158.457	81.4101
0.16327	-158.446	81.41575
0.16357	-158.476	81.40034
0.16388	-158.548	81.36337
0.16449	-158.567	81.35362
0.1648	-158.883	81.19182
0.1651	-158.749	81.26035
0.16541	-158.778	81.24551
0.16602	-158.796	81.2363
0.16632	-158.948	81.15862
0.16663	-158.814	81.2271
0.16693	-158.884	81.19131
0.16754	-158.942	81.16168
0.16785	-159.173	81.0439
0.16815	-158.919	81.17343
0.16846	-158.867	81.2
0.16907	-159.005	81.12952
0.16937	-158.993	81.13565
0.16968	-159.102	81.08006
0.16998	-159.29	80.98437
0.17059	-159.465	80.89549
0.1709	-159.373	80.94219
0.1712	-159.56	80.84733
0.17151	-159.587	80.83365
0.17212	-159.602	80.82605
0.17242	-159.59	80.83213
0.17273	-159.617	80.81846
0.17303	-159.368	80.94473
0.17364	-159.697	80.77797
0.17395	-159.803	80.72439
0.17425	-159.869	80.69107
0.17456	-160.052	80.59881
0.17517	-159.948	80.65121
0.17548	-160.288	80.48014
0.17578	-160.274	80.48717
0.17609	-160.3	80.47411
0.1767	-160.39	80.42895
0.177	-160.181	80.5339
0.17731	-160.401	80.42344
0.17761	-160.271	80.48867
0.17822	-160.515	80.36632
0.17853	-160.54	80.35381
0.17883	-160.643	80.30229
0.17914	-160.436	80.40589
0.17975	-160.755	80.24634
0.18005	-160.741	80.25333
0.18036	-160.688	80.2798
0.18066	-160.598	80.32479
0.18127	-160.8	80.22388
0.18158	-161.054	80.09736
0.18188	-160.886	80.181
0.18219	-160.72	80.26381
0.1828	-160.92	80.16406
0.1831	-161.21	80.01985
0.18341	-160.967	80.14065
0.18372	-161.029	80.10979
0.18433	-161.227	80.01141
0.18463	-161.553	79.84996
0.18494	-161.311	79.96975
0.18524	-161.447	79.90238
0.18585	-161.681	79.78674
0.18616	-161.666	79.79414
0.18646	-161.877	79.69014
0.18677	-161.635	79.80945
0.18738	-161.717	79.76898
0.18768	-161.964	79.64733
0.18799	-161.799	79.72855
0.18829	-161.858	79.69949
0.1889	-161.976	79.64143
0.18921	-161.998	79.63061
0.18951	-161.982	79.63848
0.18982	-162.115	79.57314
0.19043	-162.232	79.51576
0.19073	-162.179	79.54174
0.19104	-162.089	79.58591
0.19134	-162.258	79.50301
0.19196	-162.633	79.3197
0.19226	-162.469	79.39976
0.19257	-162.526	79.37192
0.19287	-162.363	79.4516
0.19348	-162.624	79.32409
0.19379	-162.791	79.24271
0.19409	-162.628	79.32213
0.1944	-163.088	79.0984
0.19501	-163.054	79.11489
0.19531	-162.708	79.28313
0.19562	-163.093	79.09598
0.19592	-163.003	79.13965
0.19653	-163.005	79.13868
0.19684	-163.243	79.0233
0.19714	-163.481	78.90825
0.19745	-163.427	78.93433
0.19806	-163.066	79.10907
0.19836	-163.374	78.95993
0.19867	-163.502	78.89812
0.19898	-163.592	78.85471
0.19959	-163.341	78.97588
0.19989	-163.72	78.79306
0.2002	-163.738	78.7844
0.2005	-163.505	78.89667
0.20111	-163.9	78.70653
0.20142	-163.774	78.76708
0.20172	-163.792	78.75843
0.20203	-163.918	78.69789
0.20264	-164.132	78.59528
0.20294	-164.221	78.55268
0.20325	-164.095	78.613
0.20355	-164.113	78.60438
0.20416	-164.254	78.5369
0.20447	-164.129	78.59671
0.20477	-164.147	78.58809
0.20508	-164.093	78.61396
0.20569	-164.233	78.54694
0.20599	-164.427	78.45427
0.2063	-164.267	78.53068
0.2066	-164.46	78.43853
0.20721	-164.494	78.42231
0.20752	-164.721	78.31424
0.20783	-164.632	78.35658
0.20813	-164.789	78.28192
0.20874	-164.926	78.2169
0.20905	-164.872	78.24252
0.20935	-164.679	78.33421
0.20966	-165.009	78.17755
0.21027	-165.006	78.17898
0.21057	-165.021	78.17187
0.21088	-164.863	78.24679
0.21118	-164.879	78.23919
0.21179	-164.945	78.20789
0.2121	-164.961	78.2003
0.2124	-165.115	78.12737
0.21271	-165.027	78.16903
0.21332	-165.264	78.05693
0.21362	-165.314	78.03332
0.21393	-165.226	78.07488
0.21423	-165.447	77.97059
0.21484	-165.1	78.13446
0.21515	-165.526	77.93338
0.21545	-165.267	78.05551
0.21576	-165.214	78.08055
0.21637	-165.346	78.01822
0.21668	-165.531	77.93102
0.21698	-165.546	77.92396
0.21729	-165.323	78.02907
0.2179	-165.556	77.91925
0.2182	-165.604	77.89667
0.21851	-165.585	77.90561
0.21881	-165.464	77.96258
0.21942	-165.426	77.98049
0.21973	-165.206	78.08433
0.22003	-165.69	77.85624
0.22034	-165.738	77.83369
0.22095	-165.398	77.99369
0.22125	-165.68	77.86094
0.22156	-165.46	77.96446
0.22186	-165.575	77.91031
0.22247	-165.736	77.83463
0.22278	-165.717	77.84355
0.22308	-165.598	77.89949
0.22339	-165.579	77.90843
0.224	-165.508	77.94185
0.2243	-165.753	77.82665
0.22461	-165.504	77.94374
0.22492	-165.814	77.79801
0.22553	-165.71	77.84684
0.22583	-165.56	77.91737
0.22614	-165.444	77.972
0.22644	-165.556	77.91925
0.22705	-165.356	78.0135
0.22736	-165.403	77.99133
0.22766	-165.32	78.03049
0.22797	-165.301	78.03946
0.22858	-165.33	78.02577
0.22888	-165.28	78.04937
0.22919	-165.39	77.99746
0.22949	-165.116	78.12689
0.2301	-165.4	77.99274
0.23041	-165.35	78.01633
0.23071	-165.268	78.05504
0.23102	-165.314	78.03332
0.23163	-165.056	78.15529
0.23193	-165.102	78.13352
0.23224	-165.338	78.02199
0.23254	-165.004	78.17992
0.23315	-164.907	78.22591
0.23346	-164.858	78.24916
0.23377	-164.904	78.22733
0.23407	-165.043	78.16145
0.23468	-165.072	78.14772
0.23499	-164.65	78.34801
0.23529	-164.695	78.3266
0.2356	-164.616	78.36419
0.23621	-164.676	78.33564
0.23651	-164.536	78.40229
0.23682	-164.612	78.3661
0.23712	-164.35	78.49103
0.23773	-164.38	78.4767
0.23804	-164.181	78.57182
0.23834	-164.348	78.49198
0.23865	-164.515	78.4123
0.23926	-164.058	78.63073
0.23956	-164.163	78.58044
0.23987	-163.906	78.70365
0.24017	-163.951	78.68205
0.24078	-164.041	78.63888
0.24109	-163.786	78.76131
0.24139	-163.771	78.76852
0.2417	-163.786	78.76131
0.24231	-163.549	78.87544
0.24262	-163.623	78.83977
0.24292	-163.461	78.91791
0.24323	-163.387	78.95365
0.24384	-163.477	78.91018
0.24414	-163.286	79.00249
0.24445	-163.067	79.10859
0.24475	-163.053	79.11538
0.24536	-162.91	79.18483
0.24567	-162.896	79.19163
0.24597	-163.116	79.08482
0.24628	-162.725	79.27485
0.24689	-162.728	79.27339
0.24719	-162.485	79.39194
0.2475	-162.587	79.34214
0.2478	-162.345	79.46041
0.24841	-162.349	79.45845
0.24872	-162.109	79.57609
0.24902	-161.87	79.69358
0.24933	-161.972	79.6434
0.24994	-162.202	79.53046
0.25024	-161.711	79.77194
0.25055	-161.812	79.72215
0.25085	-161.633	79.81043
0.25146	-161.61	79.82179
0.25177	-161.293	79.97867
0.25207	-161.337	79.95686
0.25238	-161.327	79.96182
0.25299	-161.36	79.94546
0.2533	-161.156	80.04666
0.2536	-161.063	80.09288
0.25391	-160.998	80.12522
0.25452	-160.814	80.2169
0.25482	-160.722	80.26281
0.25513	-160.658	80.29479
0.25543	-160.621	80.31328
0.25604	-160.574	80.33679
0.25635	-160.376	80.43598
0.25665	-160.393	80.42745
0.25696	-160.223	80.51279
0.25757	-159.991	80.62954
0.25787	-160.089	80.58018
0.25818	-159.788	80.73197
0.25848	-159.938	80.65625
0.25909	-159.604	80.82504
0.2594	-159.648	80.80277
0.25971	-159.666	80.79366
0.26001	-159.552	80.85138
0.26062	-159.301	80.97878
0.26093	-159.319	80.96963
0.26123	-159.181	81.03982
0.26154	-159.018	81.12289
0.26215	-158.951	81.15709
0.26245	-158.737	81.2665
0.26276	-158.936	81.16475
0.26306	-158.723	81.27367
0.26367	-158.581	81.34644
0.26398	-158.6	81.3367
0.26428	-158.389	81.44505
0.26459	-158.433	81.42243
0.2652	-158.243	81.52019
0.2655	-158.161	81.56246
0.26581	-158.003	81.64402
0.26611	-157.721	81.79
0.26672	-157.535	81.88656
0.26703	-157.331	81.99274
0.26733	-157.301	82.00838
0.26764	-157.024	82.15305
0.26825	-157.064	82.13212
0.26855	-156.961	82.18602
0.26886	-156.882	82.22741
0.26916	-156.536	82.40916
0.26977	-156.552	82.40074
0.27008	-156.281	82.54362
0.27039	-156.229	82.5711
0.27069	-156.153	82.61129
0.2713	-156.145	82.61552
0.27161	-155.854	82.76977
0.27191	-155.66	82.87293
0.27222	-155.538	82.93793
0.27283	-155.484	82.96674
0.27313	-155.316	83.05648
0.27344	-155.219	83.10838
0.27374	-155.075	83.18556
0.27435	-155.023	83.21346
0.27466	-155.068	83.18931
0.27496	-154.832	83.31611
0.27527	-154.783	83.34249
0.27588	-154.501	83.49461
0.27618	-154.592	83.44546
0.27649	-154.336	83.58387
0.27679	-154.335	83.58441
0.27741	-154.24	83.63589
0.27771	-154.124	83.69884
0.27802	-153.759	83.89753
0.27832	-153.577	83.99695
0.27893	-153.688	83.93629
0.27924	-153.417	84.08455
0.27954	-153.17	84.22015
0.27985	-153.058	84.28178
0.28046	-153.124	84.24545
0.28076	-152.68	84.49044
0.28107	-152.724	84.4661
0.28137	-152.769	84.44122
0.28198	-152.593	84.53861
0.28229	-152.439	84.62401
0.28259	-152.374	84.66011
0.2829	-152.2	84.7569
0.28351	-152.223	84.74409
0.28381	-151.941	84.90138
0.28412	-151.921	84.91255
0.28442	-151.598	85.09347
0.28503	-151.601	85.09179
0.28534	-151.452	85.1755
0.28564	-151.198	85.31859
0.28595	-151.029	85.41406
0.28656	-150.759	85.56703
0.28686	-150.719	85.58974
0.28717	-150.784	85.55284
0.28748	-150.283	85.83805
0.28809	-150.226	85.87062
0.28839	-150.062	85.96447
0.2887	-149.941	86.03384
0.289	-149.861	86.07977
0.28961	-149.867	86.07632
0.28992	-149.562	86.25186
0.29022	-149.566	86.24955
0.29053	-149.365	86.36561
0.29114	-149.229	86.44432
0.29144	-149.172	86.47735
0.29175	-148.893	86.6394
0.29205	-148.816	86.68423
0.29266	-148.624	86.79621
0.29297	-148.428	86.91083
0.29327	-148.253	87.01342
0.29358	-148.278	86.99875
0.29419	-148.327	86.97001
0.2945	-148.133	87.0839
0.2948	-148.099	87.1039
0.29511	-147.906	87.21756
0.29572	-147.799	87.2807
0.29602	-147.725	87.32442
0.29633	-147.77	87.29783
0.29663	-147.872	87.23761
0.29724	-147.843	87.25472
0.29755	-147.692	87.34393
0.29785	-147.581	87.40963
0.29816	-147.509	87.45229
0.29877	-147.404	87.51459
0.29907	-147.313	87.56865
0.29938	-147.299	87.57697
0.29968	-147.055	87.72228
0.30029	-147.086	87.70379
0.3006	-147.034	87.73481
0.3009	-147.002	87.75391
0.30121	-147.102	87.69425
0.30182	-147.114	87.6871
0.30212	-147.1	87.69545
0.30243	-147.106	87.69187
0.30273	-146.941	87.79034
0.30334	-146.839	87.85132
0.30365	-146.864	87.83637
0.30395	-146.87	87.83278
0.30426	-146.932	87.79572
0.30487	-147.15	87.66565
0.30518	-147.231	87.61742
0.30548	-147.349	87.54725
0.30579	-147.694	87.34275
0.3064	-147.817	87.27007
0.3067	-148.106	87.09978
0.30701	-148.282	86.9964
0.30731	-148.381	86.93835
0.30792	-148.542	86.84412
0.30823	-148.851	86.66385
0.30853	-148.912	86.62834
0.30884	-148.916	86.62602
0.30945	-149.267	86.42232
0.30975	-149.788	86.12172
0.31006	-150.08	85.95416
0.31036	-150.489	85.72055
0.31097	-150.882	85.49728
0.31128	-151.313	85.25375
0.31158	-151.786	84.98808
0.31189	-152.181	84.76748
0.3125	-153.017	84.30436
0.31281	-154.123	83.69938
0.31311	-155.326	83.05113
0.31342	-157.961	81.66573
0.31403	-161.591	79.83118
0.31433	-167.565	76.98505
0.31464	-181.948	70.89938
0.31494	-252.881	51.01214
0.31525	-438.098	29.44547
0.31586	-440.353	29.29468
0.31616	-476.667	27.06292
0.31647	-493.675	26.13055
0.31677	-506.651	25.46131
0.31738	-509.52	25.31795
0.31769	-509.76	25.30603
0.31799	-513.139	25.13939
0.3183	-516.557	24.97304
0.31891	-538.579	23.95192
0.31921	-550.01	23.45412
0.31952	-561.633	22.96874
0.31982	-557.258	23.14906
0.32044	-572.4	22.53669
0.32074	-599.456	21.51951
0.32105	-595.746	21.65352
0.32135	-627.595	20.55466
0.32196	-635.37	20.30313
0.32227	-631.542	20.42619
0.32257	-642.555	20.0761
0.32288	-648.503	19.89197
0.32349	-640.952	20.12631
0.32379	-649.157	19.87193
0.3241	-648.221	19.90062
0.3244	-646.908	19.94101
0.32501	-640.551	20.13891
0.32532	-647.941	19.90922
0.32562	-640.615	20.1369
0.32593	-654.15	19.72025
0.32654	-657.308	19.6255
0.32684	-658.698	19.58409
0.32715	-654.618	19.70615
0.32745	-673.985	19.13989
0.32806	-696.901	18.51052
0.32837	-706.891	18.24892
0.32867	-706.186	18.26714
0.32898	-711.366	18.13413
0.32959	-714.501	18.05456
0.32989	-712.861	18.09609
0.3302	-724.191	17.81298
0.3305	-720.164	17.91259
0.33112	-711.811	18.12279
0.33142	-725.887	17.77136
0.33173	-726.074	17.76678
0.33203	-763.985	16.88515
0.33264	-768.525	16.7854
0.33295	-776.69	16.60894
0.33325	-774.171	16.66299
0.33356	-769.555	16.76293
0.33417	-771.474	16.72124
0.33447	-772.7	16.69471
0.33478	-769.17	16.77132
0.33508	-777.832	16.58456
0.33569	-774.951	16.64621
0.336	-772.994	16.68836
0.3363	-774.747	16.6506
0.33661	-781.329	16.51033
0.33722	-820.712	15.71806
0.33752	-820.256	15.7268
0.33783	-828.182	15.57629
0.33814	-828.316	15.57377
0.33875	-831.614	15.512
0.33905	-829.926	15.54355
0.33936	-834.314	15.4618
0.33966	-828.382	15.57253
0.34027	-811.006	15.90617
0.34058	-812.878	15.86954
0.34088	-833.139	15.48361
0.34119	-869.339	14.83886
0.3418	-876.203	14.72262
0.3421	-889.906	14.49591
0.34241	-882.473	14.61801
0.34271	-887.344	14.53777
0.34332	-886.168	14.55706
0.34363	-882.192	14.62267
0.34393	-885.68	14.56508
0.34424	-884.419	14.58585
0.34485	-891.435	14.47105
0.34515	-894.977	14.41378
0.34546	-890.249	14.49033
0.34576	-890.342	14.48881
0.34637	-891.211	14.47469
0.34668	-890.62	14.48429
0.34698	-893.45	14.43841
0.34729	-890.805	14.48128
0.3479	-895.093	14.41191
0.34821	-887.018	14.54311
0.34851	-889.138	14.50843
0.34882	-884.522	14.58415
0.34943	-890.092	14.49288
0.34973	-872.302	14.78846
0.35004	-879.598	14.66579
0.35034	-878.381	14.68611
0.35095	-872.069	14.79241
0.35126	-880.651	14.64825
0.35156	-878.124	14.69041
0.35187	-874.318	14.75436
0.35248	-883.676	14.59811
0.35278	-880.482	14.65107
0.35309	-879.925	14.66034
0.35339	-877.416	14.70226
0.354	-882.18	14.62287
0.35431	-882.276	14.62127
0.35461	-879.11	14.67393
0.35492	-881.814	14.62894
0.35553	-879.403	14.66904
0.35584	-890	14.49438
0.35614	-883.503	14.60097
0.35645	-886.219	14.55622
0.35706	-881.184	14.63939
0.35736	-887.811	14.53012
0.35767	-884.627	14.58242
0.35797	-880.178	14.65613
0.35858	-881.662	14.63146
0.35889	-890.24	14.49047
0.35919	-888.358	14.52117
0.3595	-885.186	14.57321
0.36011	-885.371	14.57016
0.36041	-889.375	14.50457
0.36072	-879.118	14.6738
0.36102	-877.938	14.69352
0.36163	-878.132	14.69027
0.36194	-878.864	14.67804
0.36224	-887.959	14.5277
0.36255	-881.607	14.63237
0.36316	-886.289	14.55507
0.36346	-887.671	14.53241
0.36377	-891.657	14.46745
0.36407	-886.561	14.55061
0.36468	-883.538	14.60039
0.36499	-890.707	14.48288
0.36529	-892.093	14.46038
0.3656	-890.882	14.48003
